name,birthyear,
Yale Gracey,1910
Abraham Joseph Balaban,1889
Andrei Vasilevich Bicenko,1886
Anita Rhinelander Stewart,1886
Rosa Harning Lebensboym,1887
Anton Herman Gerard Fokker,1890
Avrum Moishe Grunfeld,1887
Jessaja Gronach,1893
Alexander Joseph Graf Kolowrat-Krakowsky,1886
Antonio Videgain Reparaz,1892
Archibald L. Mayo,1891
Arthemus Ward Acord,1890
Ashton Budd Collins,1885
Grover Ashton Dovell,1885
Allan Ernest Garcia,1887
Alain Leroy Locke,1886
Rufus Edward Mackahan,1892
Isabelle Donohue,1886
Bas Sheva Abramowitz,1889
Bessye Banks,1893
May Clarke,1892
Bellong Mahathera,1889
Josephine McLaughlin,1894
John Bud Pollard,1886
Charles F. Murphy,1890
Charles Spurgeon Johnson,1893
Charles Edgar Schoenbaum,1893
Charlotte Berta Malachowski,1893
Clara Viola Cronk,1892
Clara Belle Drisdale,1885
Clara Strouse,1886
Clare Winger,1891
Clarence Frank Birdseye II,1886
Clinton Holland Stagg,1888
Charles Prescott Trussell,1892
Cody Fowler,1892
Constance Gladys O'Shea,1892
Hans Walter Konrad Weidt,1893
David J. Dallin,1889
David James Davies,1893
Charles Dean O'Banion,1892
Delmer Lord,1894
Samuel David Hyams,1893
Donn Van Tassel Barclay,1892
Jesse Jacob Friedley,1888
David Frederick Wingfield Verner,1894
Edmund Dantes Lowe,1890
Edna Ruth Scott,1893
Edward John Voke,1889
Elmer Goodfellow Brendel,1890
Eli Lilly Jr.,1885
Elizabeth Holloway,1893
Mary Eloise Hughes,1893
Ernest Fiene,1894
Ernst Leonhardt,1885
Ernst Lubitsch,1892
Eva B. Heazlit,1889
Frank Parrish Conroy,1890
Francesco Castiglia,1891
James Francis Heffernan,1892
Frank Wright Tuttle,1892
Frederick Grubmeyer,1886
Friedrich Wilhelm Zinn,1892
Frederick Blantford Bate,1886
Frederick George Hoblitzell,1891
Arthur Fremont Rider,1885
Friedrich Wilhelm Plumpe,1888
Ferdinand Louis Schlemmer,1892
Fleetwood Herndon Lindley,1887
Floyd Phillips Gibbons,1887
Forrest Brisbin Spaulding,1892
Gayle Porter Hoskins,1887
Genevieve Springston,1891
George Allen Beavers Jr.,1891
George Edward Allen,1885
George Hart Ferguson,1890
George Robert Garner III,1892
Georg Kennerknecht,1888
George Palmer Putnam,1887
George Walter Mason,1891
George De Sylla Zucco,1886
Jorge Cuevas Bartholín,1885
Georgy Petrovich Fedotov,1886
Catherine Gertrude Hay,1885
Regina Wiener,1893
Gioacchino Failla,1891
George Alvin Massenburg,1894
Gladstone Mansfield Ferrie,1892
Grace Taber,1893
Hermann Ferdinand Fränkel,1888
Hobart Amory Hare Baker,1892
Horatius Holypheal Coleman,1892
Howard Conklin Baskerville,1885
Harlan Thompson,1890
Harvey John Bailey,1887
Harvey Harlow Nininger,1887
Elda Furry,1885
Helen Bray,1889
Henry Joseph Dittmar,1892
Henry Watterson Hull,1890
Haroldson Lafayette Hunt Jr.,1889
Hamilton Fish Armstrong,1893
Ida M. Adams,1888
Irving Von Peters,1893
James B. Adams,1888
James Cariggio,1892
James Francis Durante,1893
Joseph Aloysius Albi,1892
Ján Dopjera,1893
Adolf Heinrich Münz,1892
John Preston Buchanan,1888
John S. Stumar,1892
John Torrence Tate,1889
Jon Serl,1894
Joseph Barss,1892
Joseph Ignatius Breen,1888
Joseph Newton Pew Jr.,1886
Joseph Nye Welch,1890
Joseph Mansfield,1890
Joseph Bailey Walker,1892
Judith Carter Ives,1890
Júlia Justína Zavacká,1892
Jørgine Rolfsdatter Slettede,1887
Ignazio Dragna,1891
Jack Leroy Cooper,1888
Jacob Warner or Jakob Wonsal,1892
Jacob Orgen,1893
James Kimble Vardaman Jr.,1894
Samuel Cooper Searle,1890
Karl W. Freund,1890
Otto Karl Knaths,1891
Ruth Leslie,1890
Robert Kenneth Christy,1894
Kenneth Rand,1891
Horace Allen Morgan,1892
Elaine Hyman,1891
Joseph-Léo Kemner Laflamme,1893
Lemuel Nelson Bell,1894
Lawrence Grey,1894
Lawrence Dale Bell,1894
Lewis Lessinsky,1888
George Lewis Lord,1889
Lorena Alice Hickok,1893
Loretta Lucero,1892
Louis Paul Jonas,1894
Louis Stix Weiss,1894
Louise Andrews,1886
Lucile Webster,1888
Malcolm Ivan Waite,1892
Margaret Naumburg,1890
Maurice Wertheim,1886
Merian Caldwell Cooper,1893
Frederick James Ion,1886
Margery Pitt Durant,1887
Marie Jedličková,1887
Marjorie Acker,1894
Verna Martha Wentworth,1889
Mary Astor Paul,1889
Mary Elizabeth Moody,1892
Mikhail Razumnyy,1890
Mildred Robinson,1891
Marian Cooper,1891
Morris Sidwirtz,1894
Edgar Montillion Woolley,1888
Nathan Caplin,1891
Joseph Neel Reid,1885
Neil Steere McCarthy,1888
Nettie C. Williams,1887
Oliver Cromwell Carmichael,1891
Osceola Macarthy,1890
James Ripley Osgood Perkins,1892
Paul Garrett Blazer,1890
Paul Houlton Terry,1887
Pearl Minnie Harchovsky,1890
Peyton Cole Hedgeman,1890
Pierre Frank Watkin,1889
Vance DeBar Colvig,1892
Rose Elizabeth Fitzgerald,1890
Roy Kenneth Turk,1892
Ruby Burkhardt,1892
Russel Brown,1892
Ruth Isabel Seabury,1892
Ruth Bancroft Law,1887
Rafael Lopez,1886
Reginald C. Barker,1886
Ahmet Reşit,1889
James Richards Hale,1892
Richard Anton Robert Felix,1885
Ringgold Wilmer Lardner,1885
Ralph Leroy Nafziger,1887
Ralph Thomas Walker,1889
Sargent Claude Johnson,1888
Louis H. Gaut,1893
George Joseph Somerville,1892
Solomon Izrailevich Gurkov,1888
Stefano Magaddino,1891
Schmuel Wonsal,1887
Samson Raphaelson,1894
Samuel Latham Mitchell Barlow II,1892
Joshua Stewart,1893
Susan Elizabeth Potts,1890
Thomas Foster Hamilton,1894
Thomas John Mitchell,1892
Thomas Alexandrovich de Hartmann,1885
William Webster Campbell,1893
Tye Leung,1887
Thomas F. Smith,1887
Victor Arthur Kilian,1891
Victor Andrew de Bier Everleigh McLaglen,1886
Mihály Várkonyi,1891
William Vincent Astor,1891
Vincenzo Giovanni Mangano,1888
Violet Romer Shawhan,1886
Walter S. Baldwin Jr.,1889
Walter Andrew Brennan,1894
William Webster Campbell,1893
Lewis Wendell Willkie,1892
William Foxwell Albright,1891
William Fawcett Thompson,1894
William Anton Gittinger,1888
Andrew Latham Staples,1977
Ammon Edward Bundy,1975
Amy Devers,1971
Amy Meredith Poehler,1971
Amy Marie Weber,1970
Andre Nigel Barnett,1976
Anthony Shubert,1975
Andrea Danyell Lee,1974
Andrew James Baldwin,1977
Andrew Craig Ballen,1973
Andrew Boulton Firestone,1975
Andrew Morse,1974
Andrew Yan-Tak Ng,1976
Andrew F. Gresh III,1974
Andrew Cesewski,1973
Angela Bethany Goethals,1977
Ann K. Levine,1974
Anna Hahn,1976
Anna Mercedes Morris,1977
Anne Marie Cancelmi,1975
Kamal Rowshan,1969
Anthony Renard Foxx,1971
Anthony John Sullivan,1969
Anthony J. Waichulis,1972
Alethea Kontis,1976
Alexander Johan Hjalmar Skarsgård,1976
Alexandra Barreto,1975
Alexandra Marguerite Clémentine Cousteau,1976
Alexis Skye,1974
Ali Hasan Abunimah,1971
Jessie Alice Celones Dixson,1969
Aliki Theofilopoulos,1972
Charles Allen Huff II,1969
Allison Leigh Alderson,1977
Amanda Lee Mitteer,1978
Amanda Andrea Renteria,1974
Mary Bradley,1978
Amaury Nolasco Garrido,1970
Amber Marchese,1977
Amelia March Heinle,1973
America Athene Olivo,1978
Araceli Valdez,1974
Aracely Arámbula Jacques,1975
Ari Zoldan III,1976
Aries Spears,1975
Arkady Lvovich Bukh,1972
Arlo Hanlin Hemphill,1971
Aron Lee Ralston,1975
Arthur Agee Jr.,1972
Artur Balder,1974
Christopher Ashton Kutcher,1978
Audra Levi,1974
Audrey Marie Marrs,1970
Auren Raphael Hoffman,1974
John P. Miller,1976
Azhar Muhammad Usman,1975
Aaron Grant Buerge,1974
Aaron Darnell Spears,1971
Derek Aaron Ruell,1976
Arti Majumdar,1978
Abigail Evelyn Titmuss,1976
Adam C. Siepel,1972
Arthur Adam Housley,1971
Adam Brooks Reed,1970
Adam Paul Scott,1973
Adam Stevens,1978
Adrian Armin Cruz,1978
Aida Margarita Parada Rodriguez,1977
Alessandro Liborio Madrigal,1971
Alanis Nadine Morissette,1974
Baratunde Rafiq Thurston,1977
Barry Louis Levy,1972
Michael Barrett Watson,1974
Barton Robert Johnson,1970
Bashar Mounzer Rahal,1974
Joseph Robinette Biden III,1969
Benjamin Saul Byer,1971
Benjamin Quincy Jones,1977
Benjamin Swann,1978
Benjamin Thall,1978
Benjamin Bradley Bolger,1975
Benjamin James Perez Ablao Jr.,1974
Billy J. Beckwith,1975
Tad Nolen,1970
Christopher Isaac Stone,1974
Norma Blake Lindsley Schlei,1973
Robert V. Abrahamian,1978
Robert Dean Silva Burnquist,1976
Robert Guiney,1971
Robert Wiltfong,1969
Bobbie Jean Brown,1969
Robert Brown,1969
Robert Tonelli Jr.,1975
Bodhi Pine Saboff,1969
Bradley Roland Will,1970
Patrick Brady Smith,1971
Bram N. Weinstein,1973
Brandon Spencer Call,1976
Brandon James Keener,1974
Brandy Lee Ledford,1969
Bree Nicole Turner,1977
Brett Charles Sheridan,1974
Brian Adam Douglas,1972
Brian Alexander Ferrara,1978
Brian Joseph White,1975
Brian Joshua Presley,1977
Brian R. James,1974
Brian David Whitman,1972
James Brice Beckham,1976
Bridget Anne Daul,1972
Bridget Louise Secard,1972
Brock Edward Lesnar,1977
Ian Brody Hutzler,1971
Steven James Brody,1970
Brook Warren Berringer,1973
Brook Antoinette Mahealani Lee,1971
Bryan Ronald Dattilo,1971
Bryan Lewis Saunders,1969
Bryant Harrison McGill,1969
Buffie Carruth,1977
William T. Lawson Jr.,1974
Ali Ardekani,1975
Jay Jones,1972
Charles McRay Blow,1970
Charles Patrick White,1969
Charles Robert Winters,1977
Frederick Charles Peters,1971
Charles Peckham Day,1976
Charlie Moreno,1978
Charles O'Connell,1975
Charles Alan Weber Jr.,1978
Chaske Spencer,1975
Loveta Cheralyn Cook,1976
Christopher Lapinski,1970
Christopher Edgerly,1969
Chris McCaleb,1978
Christopher Brian McDaniel,1972
Christopher M. Savino,1971
Christian P. Wragge,1970
Christi Paul,1969
Christian D. Borle,1973
Christie Mary Clark,1973
Christina Rene Hendricks,1975
Christopher Beau Landon,1975
Christopher Matthew Bentivegna,1972
Christopher Boykin,1972
Christopher W. Douglas,1969
Christopher Frederick Showerman,1971
Christopher Tsai,1974
Christopher Richard Wiehl,1970
Clayton James Cubitt,1972
Clayton McKenzie Morrow,1974
Cole Kenneth Hauser,1975
Colleen Ann O'Shaughnessey,1971
Corey Olsen,1974
Corey Daniel Stoll,1976
Countess Danielle Vaughn,1978
Courtney Braden Ford,1978
Craig Harris Carton,1969
Craig Ellis Tanner,1974
Craig Mikel Wayans,1976
Cynthia Lynn Daniel,1976
Cynthia Ona Innis,1969
Cynthia Pinot Gonzalez,1974
Cindy Hwang,1974
Caleb Paul Chapman,1973
Caleb Schaber,1973
Candice Marie Sanders,1977
Carl Anthony Payne II,1969
Carlo P. Basile,1971
Carmen Maria Robles,1973
Carol Ann Hovenkamp,1971
Carrie Ann Jones,1974
Carrie Kei Heim,1973
Carson Lee Kressley,1969
Carter Nicholas Oosterhouse,1976
Caleb Casey McGuire Affleck-Boldt,1975
Catherine Zeta Jones,1969
Lee Hae-Jin,1970
Cecilia Lueza,1971
Thomas DeCarlo Callaway,1974
Cenk Kadir Uygur,1970
Chad Allen Lazzari,1974
Chad Bannon,1970
Chad Hunter Griffin,1973
Chad Jeremy Johnson,1978
Chad Anthony Zumock,1976
Chadwick Aaron Boseman,1976
Chaney Kley Minnis,1972
Charis Elisa Michelsen,1974
Charles Bach,1970
Charles Joseph Orlando,1970
Charles Roper Jeter Jr.,1973
Charles Leonard Fletcher,1971
Charles Joseph Lollar,1971
Daniel Bryon Corkill,1974
Daniel Peter Masterson,1976
Daniel Richard McBride,1976
Danuel Pipoly,1978
Daphne Sharmaine Denise Polk,1971
Darin Richard Pastor,1971
Darlene Magnolia R. Antonino-Custodio,1973
Darrell M. Smith,1973
Darren Collarado Brass,1972
Darrin Dewitt Henson,1972
David Gilbert,1976
David Robert Holmes,1971
David Christopher Sheridan,1969
David Willis,1970
David Reed Bromstad,1973
David Elias Callaham,1977
David Bryan Hayter,1969
William David Hitt,1975
David Scott Lascher,1972
David Lee McInnis,1973
David Mendenhall,1971
David Jason Muir,1973
David Nelson Donihue,1974
David Vincent Taylor,1972
Daymond Garfield John,1969
Brian Theodore Deneke,1978
Deming Chen,1970
Denis Donohue,1976
Derek Blanks,1977
Derek Edwin Brown,1971
Derek M. Cianfrance,1974
Derek Michael Warburton,1974
Desmond Miller,1969
Devi Elizabeth Nampiaparampil,1977
Dewey Dewayne Smith,1972
Etan Kalil Patz,1972
Kristin Denise Smart,1977
Domenico Lombardozzi,1976
Dominic Antonucci,1974
Donald Wayne Henrie,1975
Donnie Lee Jeffcoat Jr.,1975
Donita Rose Ramos Cavett-Villarama,1974
Donna Faye Hogan,1971
Douglas Langdale,1969
Douglas Edward Rowell,1974
Douglas Trevor,1969
Andrea Donna de Matteo,1972
Dwayne Douglas Johnson,1972
Michael Eugene Archer,1974
Daniel Brett Weiss,1971
Douglas James Grothe,1973
Richard Jeffrey Perry,1970
Eric Aguirre,1978
Mary Dagen McDowell,1969
Dallas Mark Roberts,1970
Damian Paul Maffei,1977
Daniel Edward Amrich,1971
Daniel John Bongino,1974
Daniel Joseph Seals,1971
Dana Eaton,1978
Daniel Luke Bess,1977
Daniel Barton Oerther,1972
Danielle Nicole Bisutti,1976
Danielle Louise Coney,1977
Danielle Diggs,1973
Edward Perry Healy,1973
Mohamed Mahbub Husain,1974
Eduardo Jesus Lopez-Reyes,1974
Edward Charles Ifft III,1974
Edwin Pence,1974
Adam Joseph Copeland,1973
Edward Paul Quist,1976
Efrain Antonio Ramirez,1973
Katherine Elaine Hendrix,1970
Eli Verschleiser,1974
Elida Reyna,1972
Elisabeth DelPadre Filarski,1977
Ellen Stagg,1978
Ellen Urbani,1969
Emek Golan,1970
Emily Erin Deschanel,1976
Emily Susan Rapp,1974
Enrique Miguel Iglesias Preysler,1975
Enrique Ricardo Murciano,1973
Edwin Martin Barry II,1973
Patrick John Coleman,1972
Eric Grissom,1974
Eric Olaf Lodal,1976
Eric Michael Cole,1976
Eric John Nenninger,1978
Eric Spoto,1976
Eric Kyle Szmanda,1975
Eric Alexander Wareheim,1976
Erik Dean Prince,1969
Erik Rauch,1974
Erika Rose Alexander,1969
Erin Isabelle Burnett,1976
Erin Cardillo,1977
Erin Cohen,1973
이승은 (Lee Seung-un),1972
Evan Andrew Roth,1978
Evan Clark Williams,1972
Ever Dawn Carradine,1974
Frank Caeti,1973
Frank Maharajh,1977
Frederick Combs,1971
Felix Gary Gray,1969
Faune Alecia Chambers,1976
Alfred Langston Mitchell,1972
Inga DeCarlo Fung Marchand,1978
Eugene Earl Hoffman Jr.,1975
Geoffrey Mark Trachtenberg,1971
Gerard Arthur Way,1977
Gillian Schieber Flynn,1971
G. Craige Lewis,1969
Giselle Anne Töngi,1978
Gregory James Qaiyum,1976
Gabriel Sapolsky,1972
Gabriel Emerson Olds,1972
Gale Morgan Harold III,1969
Garrett M. Camp,1978
Antonino Giovanni Ribisi,1974
Glenn R. Davis Jr.,1973
Glenn Carlyle Nye III,1974
Glenn Martin Christopher Francis Quinn,1970
Grant Masaru Imahara,1970
Gregory Wendell Fawcett,1969
Gregory M. Poehler,1974
Gregory Andrew Rikaart,1977
Gregory Bauer Roberts IV,1969
Gregory Sestero,1978
Gregorio Barbieri Jr.,1978
Guy Anthony Hutchinson,1974
Robert Torry,1969
Hilly Gene Hicks Jr.,1970
Tong Hoon Lee,1973
Huma Mahmood Abedin,1976
Robert Hunter Biden,1970
Harold Eugene Ford Jr.,1970
Harry Jay Knowles,1971
Paul Raphael Hall,1976
Robert Sanford Havoc Pennington,1976
Heather Schoeny,1970
Heather Alicia Simms,1970
Heather Wahlquist,1977
Heather Nicole West,1977
Harry Magee Sparks III,1969
Hank Alexander Matthews,1978
Hannah Allam,1977
Ian R. Kahn,1972
Robert Singleton,1975
Isabel Boyer Gillies,1970
Isamu Lee Jordan,1975
Jesse Reeves Benton,1977
Jesse John Bochco,1975
Jesse E. Johnson,1970
Jesse Franklin Heiman,1978
Jesse Gregory James,1969
Jessica Care Moore,1971
Nina Danielle Sklar,1971
Jessica Sage Yellin,1971
Tiffany Arrington,1972
Jill Susan Dobson,1977
Jill Sondra Dorfman,1976
Jillian L. McKarus,1974
James Ananich,1975
James Rash,1971
James Raymond Simpson,1975
Jimmie Kenneth Johnson,1975
James Michael LaSalvia Jr.,1970
James Andrew Little,1976
Joseph Glenn Herbert,1971
Joseph Martin DiRosa,1974
Joseph R. Francis,1973
Joseph Kindall Hurd III,1969
Joseph Lo Truglio,1970
Joseph Stillman,1969
Joseph Zaso,1970
Samuel Joseph Wurzelbacher,1973
Joel Chasnoff,1973
Joel Pearce Heyman,1971
Joelle Marie Carter,1972
Joseph Daniel Kern,1976
John Meise,1970
John Peter Cabrera,1975
John Daniel Couriel,1978
John Joseph Ducey,1969
James Adam Ponsoldt,1978
James Matthew Verbicky,1973
James Smallwood Waterston,1969
Jamison Dean Newberg,1969
James Campbell McGonnigal,1975
Jonathan Stucky,1978
Jane Jungyon Kim,1977
Janet Elizabeth Vestal,1976
Janette Nguyen Luu,1976
Janice Min,1969
Jared Schutz Polis,1975
Jason Bergmann,1978
Jason James Carter,1975
Jason Wright Downs,1973
Jason Edward Kocol,1975
Jason Patrick Faunt,1974
Jason Conrad Hawes,1971
Jason Michael Lee,1970
Jason Scott Mesnick,1976
Jason Alan Miller,1976
Jason Raize Rothenberg,1975
William Jones,1974
Jason Harper Shellen,1973
Jason Andrew Stanford,1970
Daniel Jason Sudeikis,1975
Jason Michael Zumwalt,1975
Jawn Murray,1977
Jason Todd Alders,1973
Jamie Charles Bakker,1975
Jay Kenneth Johnson,1977
Joseph Andrew Hughes Paulson,1978
Jed Tucker Whedon,1974
Jeffrey Thomas Bridich,1977
Jeffrey Nero Hardy,1977
Jeffrey Lane Hephner,1975
Jeff Moss,1975
Jeffrey David Olson,1973
Jeffrey Hanson Richards,1974
Jeffrey David Steele,1971
Jefferson Daniel Wood,1973
Jeffrey David Erb,1969
Jeffrey Glen Hunt,1973
Jeffrey Nicholas Brown,1975
Jennifer Mueller,1978
Jenji Leslie Kohan,1969
Jennifer Hudlett,1971
Jennifer Leigh Greenberg,1974
Jennifer Lee,1976
Jennifer Tara,1974
Jennifer Crystal,1973
Jennifer Jolly,1971
Jennifer Anne Pitts,1978
Jennifer Bini,1972
Jennifer Yuh,1972
Jensen Ross Ackles,1978
Jensen Atwood,1976
Jeremiah Palecek,1978
Jeremy Jones,1976
Jeremy Kenyon Lockyer Corbell,1977
Jeremy Joseph Lucido,1977
Jeremy Maxwell Kramer,1975
John Philip Jacob Elkann,1976
John Carter Hensley II,1977
John Paczkowski,1969
John A. Pérez,1969
John Smolenski,1973
John D. Viener,1972
John David Gosch,1969
Philip John Clapp Jr.,1971
Jonathan Shane Frear,1973
Jonathan Keith Gosselin,1977
Jonathan Daniel Hamm,1971
Jonathan Wellner,1975
Jonah Ethan Blechman,1975
Jonas James Pate,1970
Jonathan Bird,1969
Jonathan Scott Drubner,1972
Quan Kế Huy,1971
Jonathan Frederick Togo,1977
Jordan Christopher Belfi,1978
Joseph Thomas del Pesco,1975
William Joshua Hopkins,1970
Joshua Gordon Kilmer,1969
Joshua Lucas Easy Dent Maurer,1971
Joshua Matthew Michael McDermitt,1978
Joshua Warren Pate,1970
Joshua R. Randall,1972
Joshua Regnall Stewart,1977
Joshua Mohr,1976
Joshua Lincoln Oppenheimer,1974
Jolyn Christine Heutmaker,1970
José R. Solano,1971
Joy-Ann Lomena,1970
Jocelyn Bisco,1975
Joyce Chiang,1970
Judith Therese Evans,1975
Jason Boykoff,1970
Julia Lorraine Hill,1974
Julia Lee,1975
Julia Kathleen Murney,1969
Julian Michael Bashore,1972
Julian S. Smith,1972
Julie Suzanne Chen,1970
Julie Anne Donaldson,1978
Julie Marie Laipply,1978
Justin Hall,1974
Justin Michael Jenkins,1971
Justin Garrett Whalin,1974
Jéssica de La Peña,1977
Jennifer Joy Philbin,1974
Jan Maarten Troost,1969
John Paul Calderon,1975
Jean-Paul Christophe Manoux,1969
Jerome Trevor Edmond,1969
Jeffrey Brian Straubel,1975
John David Roberto,1969
Thomas Jacob Black,1969
Jacqueline Samantha Titone,1974
Jacob Erwin Wetterling,1978
Jacqueline Buckingham Anderson,1975
Jacob Danner Paltrow,1975
Jacob Paul Tapper,1969
James Earl Carter IV,1977
James Joseph Kuffner Jr.,1971
James LeSure,1970
Kaitlin Willow Olson,1975
Kala Lynne Savage,1978
Kali Bianca Troy,1971
Kami Marin,1972
Kara Denean Brock,1974
Karin Anna Cheung,1974
Kate Dillon,1974
Katie Irene Kreider,1975
Katherine Winifred Norby,1976
Kate del Castillo-Negrete Trillo,1972
Katherine Jane Bryant,1974
Kathryn Ann Wallace,1971
David Christopher Wittenburg,1972
Keith James Ferguson,1972
Julian Keith Getty,1974
Kelefa T. Sanneh,1975
Kelley King Earnhardt,1972
Andrea Kelly Crean,1974
Kenneth Allen Fox,1970
Kenneth Wayne Jennings III,1974
Kenneth Keith Steadman,1969
Kenneth Scott Troum,1970
Lisa Kennedy Montgomery,1972
Kenneth P. Massey,1975
洪天健 Kenneth,1976
Kerr Van Cleve Smith,1972
Kevin Michael Alejandro,1976
Kevin Andrew Collins,1974
Kevin Fitzgerald Corrigan,1969
Kevin J. Coughlin,1970
Kevin Daniel Williamson,1972
Kevin Hanemann Nalty,1969
Kevin Nkem Nwankwor,1976
Robert Kevin Rose,1977
Kia Joy Goodwin,1973
Keiko Jamen Ellsworth,1973
Kim Murphy Zandell,1974
Kimberly Jayne Raver,1969
Kimberly Rhodes,1969
Kimberly Ann Guilfoyle,1969
Kimberly Anne McCullough,1978
Kimora Lee Perkins,1975
Kevin Ian Pardue,1975
Kirsten Gronfield,1977
Kirsten Nelson,1970
Catherine Hoover,1970
Kristen Joy Schaal,1978
Kristin Ludecke,1977
Kurt Heinzman,1972
Karen Denise Aubert,1978
Edward Lucky McKee,1975
Elzie Granderson,1972
Lana Maria Parrilla,1977
Larry Correia,1977
Lawrence Joseph Campbell,1970
Lawrence Murphy Jr.,1972
Lars Pearson,1973
Laura Elizabeth Dean,1969
Laura G. Ling,1976
Laura Denise Schwartz,1973
Laura Sisk,1970
Laurel Lisa Holloman,1971
Heather Laurie Holden,1969
Lea Gabrielle Potts,1975
Leah Ann Cevoli,1974
Lee Isaac Chung,1978
Leila Carmelita Arcieri,1973
Elena Pisetski,1970
Leonard Francis McAllister Jr.,1972
Leonardo Aurellio Randy Fitzpatrick,1978
Leslie Erin Grossman,1971
Leslie Ann Stefanson,1971
Levni R. Yilmaz,1969
Lincoln O'Barry,1972
Linda Lee Chiaraluna,1969
Lindsay Nicole Korman,1978
Lindsay Soto,1976
Lindsey Erin Alley,1977
Linus Benedict Torvalds,1969
Lisa Anne Flate,1974
Lisa Kushell,1971
Lisa Barbuscia,1971
Lisa Goldstein,1974
Lisa Joann Thompson,1969
Lisa Marie Abato,1970
Lisa Varga,1971
Liza Colón,1972
Liza Victoria Huber,1975
Liza Rebecca Weil,1977
Lloyd F. Avery Jr.,1969
Kevin Lo'renzo Hill,1977
Chauncey Lamont Hawkins,1975
Louis Ozawa Changchien,1975
Maeve Harris,1976
Maia Luisa Brewton,1977
Malaya Rivera Drew,1978
Mara Davis,1969
Mara Hobel,1971
Marc Lowell Andreessen,1971
Marcus Paul Blucas,1972
Mark Edward Heuck,1969
Marc Hodosh,1972
Marcus Bertram Simon,1970
Matthew Berry,1969
Matthew Joseph Hill,1978
Matthew Robert Ramírez,1978
Matthew Langford Perry,1969
Matthew Brian Proman,1975
Matthew Scott Krentz,1976
Matthew Wayne Shepard,1976
Matthew Brian Winkler,1974
Charles Maury Wallace Sterling,1971
Mayte Jannell García,1973
Melanija Knavs,1970
Melanie Deanne Moore,1972
Melikset Khachiyan,1970
Melissa Grant,1978
Melissa Urban,1974
Melissa Margaret Peterman,1971
Mercedes Moltó Contreras,1974
Mercedes Rose Cochran,1972
Meredith Anne Bishop,1976
Meredith Dawn Salenger,1970
Metinee Washington Kingpayom,1972
Mia Amber Davis,1974
Esther Tonia Riggin,1978
Micah D. Ohlman,1972
Michael John Buckley,1975
Michael Joseph Dominic,1970
Michael James Gladis,1977
Michael Gerard Grimm,1970
Michael S. Holley,1970
Michael Andrew Hollick,1973
Micheal Dean Huttner,1969
Michael Clinton Irby,1972
Michael Joseph Kelly,1969
Michael David Palance,1970
Michael Anthony Peña,1976
Michael Quinn Sullivan,1970
Anthony Michael Ray Bower,1975
Michael Weverstad,1977
Michael Roof,1976
Michael Owen Rosenbaum,1972
Michael Yo Simmons,1974
Michaela Suzanne Watkins,1971
Michelle Gray,1970
Michelle Renee Clunie,1969
Michelle Kosinski,1974
Michelle Mouser,1973
Mick Cain,1978
Michael Shawn Carroll,1975
Mari Kashana Morrow,1974
Mariah Waterfall O'Brien,1971
Marianne Michelle Silber,1971
Marie Lan Matiko,1971
Santina Marissa Ribisi,1974
Andy Higgins,1969
Mark Proksch,1978
Mark William Spitz-Nagel,1971
Markos Moulitsas Zuniga,1971
Marlin Andrew Stutzman,1976
Marlon Lamont Wayans,1972
Martha Anne Butterworth,1977
Mary Mattingly,1978
Mary Catherine McCormack,1969
Marysol Castro,1976
Ajai Mathew Thomas,1974
Matthew A. Gutman,1977
Matt C. Peckham,1972
Matthew Rhoades,1975
Matthew Brandon Ross,1970
Matthew C. Taibbi,1970
Matthew J. Vogel II,1970
Michael L. Murphy,1975
Michael Masnick,1974
Michael Michalowicz,1970
Michael Edward Obermueller,1973
Michael G. Richards,1975
Michael Anthony Vitar,1978
Mikel Ruffinelli,1972
Michael Kelley,1973
Cliff Ming-Si Chen,1974
Missy Rayder,1978
William Maurice Cowan,1969
Molly Kristin Wood,1975
Monica Creel,1970
Matthew Glenn Milligan,1976
Dante Terrell Smith,1973
Mosab Hassan Yousef,1978
Pam Doré,1972
Deanna Lee Criswell,1971
Jeffrey Russell Hall,1978
Krista Lea Harrison,1971
Suzanne Nahuela Jovin,1977
Tina Marie Harmon,1969
Nandamuri Kalyan Ram,1978
Nasir bin Olu Dara Jones,1973
Natalia Andrea Rodriguez Carrillo,1976
Nathaniel Mark Dushku,1977
Nathaniel Read Silver,1978
Nathan Andrew Torrence,1977
Nathan Bryan Oman,1975
Nathan Luke West,1978
Naureen Marie Zaim,1978
Navlata Rawat,1977
Nayo Kian Wallace,1970
Edward Andrew Brower,1978
Neil Edward Hopkins,1977
Ngoli Onyeka Okafor,1974
Nicholas Edward Gonzalez,1976
Nicholas Mears Loeb,1975
Nicholas Quinn Rosenkranz,1970
Nicholaus Edward Goossens,1978
Nichole Marie Hiltz,1978
Nick Collier,1975
Nicholas J. Kroll,1978
Nicholas Katt,1970
Nicole Ari Parker,1970
Nicole Renee DeHuff,1975
Nicole Collier Paggi,1977
Nicole Rene Glaser,1974
Noah Leslie Hathaway,1971
Noah Strausser Speer Wyle,1971
Nona Marvisa Gaye,1974
Olga Sosnowska,1972
Oliver Weymouth Peterson,1976
Omar M. Gooding,1976
Omar Metwally,1974
Omar Laquon Regan,1975
Omar Rashad Tyree,1969
Omri Haim Katz,1976
Adam Jason Orienstein,1970
Owen K.C. Stephens,1970
Osgood Robert Perkins II,1974
Patrick Richard Daley,1975
Julie Anne Harris,1972
